user_id,created_at,company_id,language,activated_at,state,"(user_id, created_at, company_id, language, activated_at, state)"
11963,05/05/14 3:25,4261,french,05/05/14 3:26,active,"('11963','41764.1423611111','4261','french','41764.1430555556','active'),"
11971,05/05/14 12:37,11021,english,05/05/14 12:39,active,"('11971','41764.5256944444','11021','english','41764.5270833333','active'),"
11972,05/05/14 17:58,2282,english,05/05/14 18:00,active,"('11972','41764.7486111111','2282','english','41764.75','active'),"
11973,05/05/14 17:12,9883,english,05/05/14 17:13,active,"('11973','41764.7166666667','9883','english','41764.7173611111','active'),"
11975,05/05/14 13:33,2292,english,05/05/14 13:34,active,"('11975','41764.5645833333','2292','english','41764.5652777778','active'),"
11981,05/05/14 5:19,11247,english,05/05/14 5:20,active,"('11981','41764.2215277778','11247','english','41764.2222222222','active'),"
11984,05/05/14 14:57,29,arabic,05/05/14 14:58,active,"('11984','41764.6229166667','29','arabic','41764.6236111111','active'),"
11986,05/05/14 8:17,1440,arabic,05/05/14 8:18,active,"('11986','41764.3451388889','1440','arabic','41764.3458333333','active'),"
11990,05/05/14 15:07,2931,french,05/05/14 15:09,active,"('11990','41764.6298611111','2931','french','41764.63125','active'),"
11991,05/05/14 10:26,24,english,05/05/14 10:28,active,"('11991','41764.4347222222','24','english','41764.4361111111','active'),"
11992,05/05/14 0:00,11568,arabic,05/05/14 0:01,active,"('11992','41764','11568','arabic','41764.0006944444','active'),"
11994,05/05/14 14:13,2075,chinese,05/05/14 14:15,active,"('11994','41764.5923611111','2075','chinese','41764.59375','active'),"
11995,05/05/14 9:32,256,english,05/05/14 9:33,active,"('11995','41764.3972222222','256','english','41764.3979166667','active'),"
11997,06/05/14 10:20,2181,indian,06/05/14 10:21,active,"('11997','41765.4305555556','2181','indian','41765.43125','active'),"
11998,06/05/14 21:55,1008,german,06/05/14 21:56,active,"('11998','41765.9131944444','1008','german','41765.9138888889','active'),"
11999,06/05/14 18:29,5409,english,06/05/14 18:31,active,"('11999','41765.7701388889','5409','english','41765.7715277778','active'),"
12001,06/05/14 18:26,39,japanese,06/05/14 18:27,active,"('12001','41765.7680555556','39','japanese','41765.76875','active'),"
12005,06/05/14 15:07,18,english,06/05/14 15:09,active,"('12005','41765.6298611111','18','english','41765.63125','active'),"
12007,06/05/14 9:22,6007,japanese,06/05/14 9:24,active,"('12007','41765.3902777778','6007','japanese','41765.3916666667','active'),"
12010,06/05/14 9:54,553,english,06/05/14 9:55,active,"('12010','41765.4125','553','english','41765.4131944444','active'),"
12014,06/05/14 19:13,9715,english,06/05/14 19:15,active,"('12014','41765.8006944444','9715','english','41765.8020833333','active'),"
12019,06/05/14 18:04,2567,spanish,06/05/14 18:06,active,"('12019','41765.7527777778','2567','spanish','41765.7541666667','active'),"
12021,06/05/14 1:32,2030,english,06/05/14 1:33,active,"('12021','41765.0638888889','2030','english','41765.0645833333','active'),"
12022,06/05/14 23:04,87,english,06/05/14 23:05,active,"('12022','41765.9611111111','87','english','41765.9618055556','active'),"
12023,06/05/14 11:32,68,french,06/05/14 11:34,active,"('12023','41765.4805555556','68','french','41765.4819444444','active'),"
12026,06/05/14 15:35,4,english,06/05/14 15:37,active,"('12026','41765.6493055556','4','english','41765.6506944444','active'),"
12027,06/05/14 10:42,3495,english,06/05/14 10:43,active,"('12027','41765.4458333333','3495','english','41765.4465277778','active'),"
12028,06/05/14 10:47,12797,chinese,06/05/14 10:49,active,"('12028','41765.4493055556','12797','chinese','41765.4506944444','active'),"
12029,06/05/14 23:03,12557,english,06/05/14 23:04,active,"('12029','41765.9604166667','12557','english','41765.9611111111','active'),"
12030,06/05/14 8:46,4048,italian,06/05/14 8:48,active,"('12030','41765.3652777778','4048','italian','41765.3666666667','active'),"
12031,06/05/14 9:49,11112,arabic,06/05/14 9:51,active,"('12031','41765.4090277778','11112','arabic','41765.4104166667','active'),"
12033,06/05/14 18:58,18,english,06/05/14 19:00,active,"('12033','41765.7902777778','18','english','41765.7916666667','active'),"
12034,06/05/14 6:38,5498,english,06/05/14 6:39,active,"('12034','41765.2763888889','5498','english','41765.2770833333','active'),"
12035,06/05/14 22:46,3799,english,06/05/14 22:48,active,"('12035','41765.9486111111','3799','english','41765.95','active'),"
12040,06/05/14 13:26,3333,english,06/05/14 13:27,active,"('12040','41765.5597222222','3333','english','41765.5604166667','active'),"
12042,06/05/14 18:24,6884,english,06/05/14 18:26,active,"('12042','41765.7666666667','6884','english','41765.7680555556','active'),"
12045,06/05/14 14:36,1,spanish,06/05/14 14:37,active,"('12045','41765.6083333333','1','spanish','41765.6090277778','active'),"
12048,06/05/14 18:53,7594,french,06/05/14 18:55,active,"('12048','41765.7868055556','7594','french','41765.7881944444','active'),"
12050,06/05/14 18:37,9278,spanish,06/05/14 18:39,active,"('12050','41765.7756944444','9278','spanish','41765.7770833333','active'),"
12053,06/05/14 17:07,2,english,06/05/14 17:08,active,"('12053','41765.7131944444','2','english','41765.7138888889','active'),"
12054,07/05/14 14:37,2,english,07/05/14 14:39,active,"('12054','41766.6090277778','2','english','41766.6104166667','active'),"
12056,07/05/14 18:22,1,japanese,07/05/14 18:23,active,"('12056','41766.7652777778','1','japanese','41766.7659722222','active'),"
12057,07/05/14 11:58,3124,english,07/05/14 11:59,active,"('12057','41766.4986111111','3124','english','41766.4993055556','active'),"
12058,07/05/14 15:52,6592,english,07/05/14 15:54,active,"('12058','41766.6611111111','6592','english','41766.6625','active'),"
12061,07/05/14 10:56,5481,english,07/05/14 10:57,active,"('12061','41766.4555555556','5481','english','41766.45625','active'),"
12063,07/05/14 3:58,909,english,07/05/14 3:59,active,"('12063','41766.1652777778','909','english','41766.1659722222','active'),"
12066,07/05/14 12:46,12482,portugese,07/05/14 12:47,active,"('12066','41766.5319444444','12482','portugese','41766.5326388889','active'),"
12072,07/05/14 18:30,685,spanish,07/05/14 18:31,active,"('12072','41766.7708333333','685','spanish','41766.7715277778','active'),"
12073,07/05/14 17:32,9286,english,07/05/14 17:34,active,"('12073','41766.7305555556','9286','english','41766.7319444444','active'),"
12074,07/05/14 13:10,9221,english,07/05/14 13:11,active,"('12074','41766.5486111111','9221','english','41766.5493055556','active'),"
12076,07/05/14 19:41,2,english,07/05/14 19:42,active,"('12076','41766.8201388889','2','english','41766.8208333333','active'),"
12077,07/05/14 9:53,16,english,07/05/14 9:54,active,"('12077','41766.4118055556','16','english','41766.4125','active'),"
12079,07/05/14 18:16,4512,english,07/05/14 18:17,active,"('12079','41766.7611111111','4512','english','41766.7618055556','active'),"
12081,07/05/14 9:01,1666,english,07/05/14 9:02,active,"('12081','41766.3756944444','1666','english','41766.3763888889','active'),"
12082,07/05/14 4:52,1862,english,07/05/14 4:54,active,"('12082','41766.2027777778','1862','english','41766.2041666667','active'),"
12084,07/05/14 8:17,2731,japanese,07/05/14 8:18,active,"('12084','41766.3451388889','2731','japanese','41766.3458333333','active'),"
12085,07/05/14 11:56,2,english,07/05/14 11:58,active,"('12085','41766.4972222222','2','english','41766.4986111111','active'),"
12087,07/05/14 18:39,12588,english,07/05/14 18:41,active,"('12087','41766.7770833333','12588','english','41766.7784722222','active'),"
12089,07/05/14 11:19,12393,italian,07/05/14 11:21,active,"('12089','41766.4715277778','12393','italian','41766.4729166667','active'),"
12093,07/05/14 18:48,32,english,07/05/14 18:49,active,"('12093','41766.7833333333','32','english','41766.7840277778','active'),"
12095,07/05/14 0:41,12,english,07/05/14 0:42,active,"('12095','41766.0284722222','12','english','41766.0291666667','active'),"
12097,07/05/14 14:33,5,english,07/05/14 14:34,active,"('12097','41766.60625','5','english','41766.6069444444','active'),"
12101,07/05/14 12:38,2959,french,07/05/14 12:39,active,"('12101','41766.5263888889','2959','french','41766.5270833333','active'),"
12102,07/05/14 18:48,10,english,07/05/14 18:49,active,"('12102','41766.7833333333','10','english','41766.7840277778','active'),"
12103,07/05/14 13:05,133,chinese,07/05/14 13:07,active,"('12103','41766.5451388889','133','chinese','41766.5465277778','active'),"
12106,07/05/14 21:31,63,indian,07/05/14 21:33,active,"('12106','41766.8965277778','63','indian','41766.8979166667','active'),"
12107,07/05/14 18:15,4752,english,07/05/14 18:16,active,"('12107','41766.7604166667','4752','english','41766.7611111111','active'),"
12111,07/05/14 7:47,6469,english,07/05/14 7:48,active,"('12111','41766.3243055556','6469','english','41766.325','active'),"
12113,07/05/14 22:23,3788,english,07/05/14 22:24,active,"('12113','41766.9326388889','3788','english','41766.9333333333','active'),"
12118,07/05/14 14:38,4,french,07/05/14 14:39,active,"('12118','41766.6097222222','4','french','41766.6104166667','active'),"
12119,07/05/14 16:29,10893,english,07/05/14 16:30,active,"('12119','41766.6868055556','10893','english','41766.6875','active'),"
12120,07/05/14 15:00,24,english,07/05/14 15:02,active,"('12120','41766.625','24','english','41766.6263888889','active'),"
12121,08/05/14 13:42,7053,japanese,08/05/14 13:44,active,"('12121','41767.5708333333','7053','japanese','41767.5722222222','active'),"
12122,08/05/14 14:17,3291,english,08/05/14 14:19,active,"('12122','41767.5951388889','3291','english','41767.5965277778','active'),"
12127,08/05/14 15:56,10569,italian,08/05/14 15:58,active,"('12127','41767.6638888889','10569','italian','41767.6652777778','active'),"
12133,08/05/14 18:28,5576,english,08/05/14 18:30,active,"('12133','41767.7694444444','5576','english','41767.7708333333','active'),"
12135,08/05/14 9:55,2500,english,08/05/14 9:56,active,"('12135','41767.4131944444','2500','english','41767.4138888889','active'),"
12136,08/05/14 13:29,1,english,08/05/14 13:31,active,"('12136','41767.5618055556','1','english','41767.5631944444','active'),"
12137,08/05/14 14:43,6713,spanish,08/05/14 14:44,active,"('12137','41767.6131944444','6713','spanish','41767.6138888889','active'),"
12138,08/05/14 17:31,12978,french,08/05/14 17:33,active,"('12138','41767.7298611111','12978','french','41767.73125','active'),"
12141,08/05/14 11:15,1915,english,08/05/14 11:16,active,"('12141','41767.46875','1915','english','41767.4694444444','active'),"
12144,08/05/14 18:09,1904,english,08/05/14 18:11,active,"('12144','41767.75625','1904','english','41767.7576388889','active'),"
12147,08/05/14 5:28,1266,japanese,08/05/14 5:30,active,"('12147','41767.2277777778','1266','japanese','41767.2291666667','active'),"
12148,08/05/14 12:53,4141,indian,08/05/14 12:54,active,"('12148','41767.5368055556','4141','indian','41767.5375','active'),"
12149,08/05/14 17:07,5978,chinese,08/05/14 17:08,active,"('12149','41767.7131944444','5978','chinese','41767.7138888889','active'),"
12151,08/05/14 9:19,11743,english,08/05/14 9:20,active,"('12151','41767.3881944444','11743','english','41767.3888888889','active'),"
12152,08/05/14 16:27,3412,french,08/05/14 16:28,active,"('12152','41767.6854166667','3412','french','41767.6861111111','active'),"
12153,08/05/14 9:04,8872,korean,08/05/14 9:06,active,"('12153','41767.3777777778','8872','korean','41767.3791666667','active'),"
12161,08/05/14 18:33,10104,arabic,08/05/14 18:34,active,"('12161','41767.7729166667','10104','arabic','41767.7736111111','active'),"
12162,08/05/14 10:39,5401,german,08/05/14 10:41,active,"('12162','41767.44375','5401','german','41767.4451388889','active'),"
12164,08/05/14 18:14,11716,chinese,08/05/14 18:16,active,"('12164','41767.7597222222','11716','chinese','41767.7611111111','active'),"
12165,08/05/14 16:29,5747,english,08/05/14 16:30,active,"('12165','41767.6868055556','5747','english','41767.6875','active'),"
12167,08/05/14 16:08,1088,english,08/05/14 16:10,active,"('12167','41767.6722222222','1088','english','41767.6736111111','active'),"
12169,08/05/14 15:58,7023,italian,08/05/14 15:59,active,"('12169','41767.6652777778','7023','italian','41767.6659722222','active'),"
12170,08/05/14 8:16,11004,english,08/05/14 8:18,active,"('12170','41767.3444444444','11004','english','41767.3458333333','active'),"
12171,08/05/14 16:01,139,english,08/05/14 16:03,active,"('12171','41767.6673611111','139','english','41767.66875','active'),"
12173,08/05/14 10:59,17,italian,08/05/14 11:01,active,"('12173','41767.4576388889','17','italian','41767.4590277778','active'),"
12174,08/05/14 19:07,3228,arabic,08/05/14 19:09,active,"('12174','41767.7965277778','3228','arabic','41767.7979166667','active'),"
12176,08/05/14 14:09,7991,english,08/05/14 14:11,active,"('12176','41767.5895833333','7991','english','41767.5909722222','active'),"
12178,08/05/14 15:50,4,english,08/05/14 15:52,active,"('12178','41767.6597222222','4','english','41767.6611111111','active'),"
12180,08/05/14 16:07,1,japanese,08/05/14 16:08,active,"('12180','41767.6715277778','1','japanese','41767.6722222222','active'),"
12181,08/05/14 10:09,1257,english,08/05/14 10:10,active,"('12181','41767.4229166667','1257','english','41767.4236111111','active'),"
12183,08/05/14 7:41,12989,english,08/05/14 7:43,active,"('12183','41767.3201388889','12989','english','41767.3215277778','active'),"
12184,08/05/14 10:24,9401,english,08/05/14 10:26,active,"('12184','41767.4333333333','9401','english','41767.4347222222','active'),"
12185,08/05/14 21:49,2,russian,08/05/14 21:50,active,"('12185','41767.9090277778','2','russian','41767.9097222222','active'),"
12188,09/05/14 16:28,2420,english,09/05/14 16:29,active,"('12188','41768.6861111111','2420','english','41768.6868055556','active'),"
12189,09/05/14 16:55,9559,spanish,09/05/14 16:56,active,"('12189','41768.7048611111','9559','spanish','41768.7055555556','active'),"
12191,09/05/14 12:37,6782,english,09/05/14 12:38,active,"('12191','41768.5256944444','6782','english','41768.5263888889','active'),"
12193,09/05/14 11:08,11900,english,09/05/14 11:09,active,"('12193','41768.4638888889','11900','english','41768.4645833333','active'),"
12196,09/05/14 16:48,843,english,09/05/14 16:50,active,"('12196','41768.7','843','english','41768.7013888889','active'),"
12202,09/05/14 14:15,9730,arabic,09/05/14 14:16,active,"('12202','41768.59375','9730','arabic','41768.5944444444','active'),"
12205,09/05/14 12:36,10394,russian,09/05/14 12:37,active,"('12205','41768.525','10394','russian','41768.5256944444','active'),"
12208,09/05/14 12:51,101,english,09/05/14 12:52,active,"('12208','41768.5354166667','101','english','41768.5361111111','active'),"
12212,09/05/14 20:18,230,german,09/05/14 20:19,active,"('12212','41768.8458333333','230','german','41768.8465277778','active'),"
12213,09/05/14 11:27,1,english,09/05/14 11:29,active,"('12213','41768.4770833333','1','english','41768.4784722222','active'),"
12214,09/05/14 18:31,11385,english,09/05/14 18:32,active,"('12214','41768.7715277778','11385','english','41768.7722222222','active'),"
12216,09/05/14 11:50,5452,english,09/05/14 11:51,active,"('12216','41768.4930555556','5452','english','41768.49375','active'),"
12217,09/05/14 19:26,846,french,09/05/14 19:28,active,"('12217','41768.8097222222','846','french','41768.8111111111','active'),"
12221,09/05/14 20:24,8208,english,09/05/14 20:26,active,"('12221','41768.85','8208','english','41768.8513888889','active'),"
12225,09/05/14 11:17,12119,indian,09/05/14 11:18,active,"('12225','41768.4701388889','12119','indian','41768.4708333333','active'),"
12227,09/05/14 9:27,8137,japanese,09/05/14 9:28,active,"('12227','41768.39375','8137','japanese','41768.3944444444','active'),"
12228,09/05/14 13:02,3094,english,09/05/14 13:03,active,"('12228','41768.5430555556','3094','english','41768.54375','active'),"
12230,09/05/14 20:17,1321,english,09/05/14 20:19,active,"('12230','41768.8451388889','1321','english','41768.8465277778','active'),"
12233,09/05/14 11:41,10867,french,09/05/14 11:43,active,"('12233','41768.4868055556','10867','french','41768.4881944444','active'),"
12235,09/05/14 16:40,10291,french,09/05/14 16:41,active,"('12235','41768.6944444444','10291','french','41768.6951388889','active'),"
12236,09/05/14 4:29,10,german,09/05/14 4:30,active,"('12236','41768.1868055556','10','german','41768.1875','active'),"
12237,09/05/14 9:41,7044,english,09/05/14 9:42,active,"('12237','41768.4034722222','7044','english','41768.4041666667','active'),"
12238,09/05/14 15:15,4521,german,09/05/14 15:17,active,"('12238','41768.6354166667','4521','german','41768.6368055556','active'),"
12241,09/05/14 18:51,6809,english,09/05/14 18:53,active,"('12241','41768.7854166667','6809','english','41768.7868055556','active'),"
12243,09/05/14 10:21,12900,korean,09/05/14 10:23,active,"('12243','41768.43125','12900','korean','41768.4326388889','active'),"
12246,09/05/14 14:17,1602,german,09/05/14 14:19,active,"('12246','41768.5951388889','1602','german','41768.5965277778','active'),"
12247,09/05/14 18:26,12164,english,09/05/14 18:27,active,"('12247','41768.7680555556','12164','english','41768.76875','active'),"
12248,09/05/14 5:09,2825,english,09/05/14 5:10,active,"('12248','41768.2145833333','2825','english','41768.2152777778','active'),"
12249,09/05/14 10:08,46,russian,09/05/14 10:10,active,"('12249','41768.4222222222','46','russian','41768.4236111111','active'),"
12250,09/05/14 16:14,3455,english,09/05/14 16:15,active,"('12250','41768.6763888889','3455','english','41768.6770833333','active'),"
12251,09/05/14 11:19,7322,english,09/05/14 11:21,active,"('12251','41768.4715277778','7322','english','41768.4729166667','active'),"
12256,10/05/14 12:55,98,arabic,10/05/14 12:56,active,"('12256','41769.5381944444','98','arabic','41769.5388888889','active'),"
12263,10/05/14 9:41,1576,english,10/05/14 9:42,active,"('12263','41769.4034722222','1576','english','41769.4041666667','active'),"
12265,10/05/14 13:42,6,french,10/05/14 13:44,active,"('12265','41769.5708333333','6','french','41769.5722222222','active'),"
12266,10/05/14 17:30,1776,arabic,10/05/14 17:32,active,"('12266','41769.7291666667','1776','arabic','41769.7305555556','active'),"
12267,10/05/14 14:25,29,korean,10/05/14 14:26,active,"('12267','41769.6006944444','29','korean','41769.6013888889','active'),"
12268,10/05/14 14:42,10449,english,10/05/14 14:44,active,"('12268','41769.6125','10449','english','41769.6138888889','active'),"
12270,10/05/14 9:06,8653,arabic,10/05/14 9:08,active,"('12270','41769.3791666667','8653','arabic','41769.3805555556','active'),"
12277,11/05/14 19:50,3759,spanish,11/05/14 19:51,active,"('12277','41770.8263888889','3759','spanish','41770.8270833333','active'),"
12279,11/05/14 15:37,3592,arabic,11/05/14 15:39,active,"('12279','41770.6506944444','3592','arabic','41770.6520833333','active'),"
12281,11/05/14 15:41,8188,korean,11/05/14 15:42,active,"('12281','41770.6534722222','8188','korean','41770.6541666667','active'),"
12282,11/05/14 19:55,10815,korean,11/05/14 19:57,active,"('12282','41770.8298611111','10815','korean','41770.83125','active'),"
12284,11/05/14 18:02,184,english,11/05/14 18:04,active,"('12284','41770.7513888889','184','english','41770.7527777778','active'),"
12285,11/05/14 18:58,2884,english,11/05/14 18:59,active,"('12285','41770.7902777778','2884','english','41770.7909722222','active'),"
12290,12/05/14 9:08,6,english,12/05/14 9:10,active,"('12290','41771.3805555556','6','english','41771.3819444444','active'),"
12291,12/05/14 5:38,113,english,12/05/14 5:40,active,"('12291','41771.2347222222','113','english','41771.2361111111','active'),"
12292,12/05/14 16:18,9,spanish,12/05/14 16:19,active,"('12292','41771.6791666667','9','spanish','41771.6798611111','active'),"
12293,12/05/14 10:38,2,russian,12/05/14 10:39,active,"('12293','41771.4430555556','2','russian','41771.44375','active'),"
12294,12/05/14 13:28,12270,english,12/05/14 13:30,active,"('12294','41771.5611111111','12270','english','41771.5625','active'),"
12296,12/05/14 8:46,14,english,12/05/14 8:48,active,"('12296','41771.3652777778','14','english','41771.3666666667','active'),"
12297,12/05/14 12:25,3350,french,12/05/14 12:26,active,"('12297','41771.5173611111','3350','french','41771.5180555556','active'),"
12301,12/05/14 13:01,5831,japanese,12/05/14 13:02,active,"('12301','41771.5423611111','5831','japanese','41771.5430555556','active'),"
12302,12/05/14 15:28,3243,spanish,12/05/14 15:30,active,"('12302','41771.6444444444','3243','spanish','41771.6458333333','active'),"
12303,12/05/14 12:21,161,german,12/05/14 12:22,active,"('12303','41771.5145833333','161','german','41771.5152777778','active'),"
12310,12/05/14 8:53,4786,russian,12/05/14 8:54,active,"('12310','41771.3701388889','4786','russian','41771.3708333333','active'),"
12311,12/05/14 9:40,10516,english,12/05/14 9:41,active,"('12311','41771.4027777778','10516','english','41771.4034722222','active'),"
12312,12/05/14 16:41,2,english,12/05/14 16:42,active,"('12312','41771.6951388889','2','english','41771.6958333333','active'),"
12313,12/05/14 17:04,12056,portugese,12/05/14 17:06,active,"('12313','41771.7111111111','12056','portugese','41771.7125','active'),"
12315,12/05/14 11:17,12642,chinese,12/05/14 11:18,active,"('12315','41771.4701388889','12642','chinese','41771.4708333333','active'),"
12318,12/05/14 11:03,5914,english,12/05/14 11:04,active,"('12318','41771.4604166667','5914','english','41771.4611111111','active'),"
12319,12/05/14 18:10,5026,english,12/05/14 18:12,active,"('12319','41771.7569444444','5026','english','41771.7583333333','active'),"
12323,12/05/14 16:00,7549,indian,12/05/14 16:02,active,"('12323','41771.6666666667','7549','indian','41771.6680555556','active'),"
12324,12/05/14 9:09,5495,english,12/05/14 9:11,active,"('12324','41771.38125','5495','english','41771.3826388889','active'),"
12325,12/05/14 15:56,2751,english,12/05/14 15:57,active,"('12325','41771.6638888889','2751','english','41771.6645833333','active'),"
12326,12/05/14 2:04,13,english,12/05/14 2:05,active,"('12326','41771.0861111111','13','english','41771.0868055556','active'),"
12327,12/05/14 16:20,8308,french,12/05/14 16:21,active,"('12327','41771.6805555556','8308','french','41771.68125','active'),"
12328,12/05/14 13:46,1983,english,12/05/14 13:47,active,"('12328','41771.5736111111','1983','english','41771.5743055556','active'),"
12330,12/05/14 11:43,10417,english,12/05/14 11:45,active,"('12330','41771.4881944444','10417','english','41771.4895833333','active'),"
12333,12/05/14 0:57,12692,italian,12/05/14 0:58,active,"('12333','41771.0395833333','12692','italian','41771.0402777778','active'),"
12334,12/05/14 11:00,1183,german,12/05/14 11:02,active,"('12334','41771.4583333333','1183','german','41771.4597222222','active'),"
12335,12/05/14 14:03,11538,german,12/05/14 14:04,active,"('12335','41771.5854166667','11538','german','41771.5861111111','active'),"
12337,12/05/14 17:17,82,french,12/05/14 17:19,active,"('12337','41771.7201388889','82','french','41771.7215277778','active'),"
12341,12/05/14 11:50,74,english,12/05/14 11:51,active,"('12341','41771.4930555556','74','english','41771.49375','active'),"
12346,13/05/14 12:17,9498,spanish,13/05/14 12:19,active,"('12346','41772.5118055556','9498','spanish','41772.5131944444','active'),"
12348,13/05/14 14:11,7140,russian,13/05/14 14:12,active,"('12348','41772.5909722222','7140','russian','41772.5916666667','active'),"
12350,13/05/14 6:58,116,english,13/05/14 7:00,active,"('12350','41772.2902777778','116','english','41772.2916666667','active'),"
12352,13/05/14 2:51,14,spanish,13/05/14 2:53,active,"('12352','41772.11875','14','spanish','41772.1201388889','active'),"
12355,13/05/14 1:21,10368,english,13/05/14 1:23,active,"('12355','41772.05625','10368','english','41772.0576388889','active'),"
12356,13/05/14 14:20,12959,english,13/05/14 14:21,active,"('12356','41772.5972222222','12959','english','41772.5979166667','active'),"
12357,13/05/14 21:40,9259,japanese,13/05/14 21:41,active,"('12357','41772.9027777778','9259','japanese','41772.9034722222','active'),"
12358,13/05/14 17:37,1709,english,13/05/14 17:38,active,"('12358','41772.7340277778','1709','english','41772.7347222222','active'),"
12361,13/05/14 11:01,517,indian,13/05/14 11:02,active,"('12361','41772.4590277778','517','indian','41772.4597222222','active'),"
12363,13/05/14 8:36,179,english,13/05/14 8:37,active,"('12363','41772.3583333333','179','english','41772.3590277778','active'),"
12367,13/05/14 1:47,2,russian,13/05/14 1:49,active,"('12367','41772.0743055556','2','russian','41772.0756944444','active'),"
12369,13/05/14 4:31,2,spanish,13/05/14 4:33,active,"('12369','41772.1881944444','2','spanish','41772.1895833333','active'),"
12370,13/05/14 17:38,10420,english,13/05/14 17:39,active,"('12370','41772.7347222222','10420','english','41772.7354166667','active'),"
12372,13/05/14 13:58,9589,indian,13/05/14 13:59,active,"('12372','41772.5819444444','9589','indian','41772.5826388889','active'),"
12373,13/05/14 16:01,6061,english,13/05/14 16:03,active,"('12373','41772.6673611111','6061','english','41772.66875','active'),"
12375,13/05/14 13:30,8097,japanese,13/05/14 13:32,active,"('12375','41772.5625','8097','japanese','41772.5638888889','active'),"
12382,13/05/14 9:46,12345,german,13/05/14 9:47,active,"('12382','41772.4069444444','12345','german','41772.4076388889','active'),"
12383,13/05/14 12:27,2,chinese,13/05/14 12:29,active,"('12383','41772.51875','2','chinese','41772.5201388889','active'),"
12386,13/05/14 16:09,11245,english,13/05/14 16:10,active,"('12386','41772.6729166667','11245','english','41772.6736111111','active'),"
12388,13/05/14 15:01,12083,french,13/05/14 15:03,active,"('12388','41772.6256944444','12083','french','41772.6270833333','active'),"
12389,13/05/14 16:36,5715,portugese,13/05/14 16:38,active,"('12389','41772.6916666667','5715','portugese','41772.6930555556','active'),"
12391,13/05/14 18:04,7826,german,13/05/14 18:05,active,"('12391','41772.7527777778','7826','german','41772.7534722222','active'),"
12393,13/05/14 17:30,2426,german,13/05/14 17:31,active,"('12393','41772.7291666667','2426','german','41772.7298611111','active'),"
12395,13/05/14 2:29,2211,english,13/05/14 2:30,active,"('12395','41772.1034722222','2211','english','41772.1041666667','active'),"
12397,13/05/14 8:02,10088,english,13/05/14 8:04,active,"('12397','41772.3347222222','10088','english','41772.3361111111','active'),"
12400,13/05/14 13:28,8417,japanese,13/05/14 13:29,active,"('12400','41772.5611111111','8417','japanese','41772.5618055556','active'),"
12402,13/05/14 10:41,2108,italian,13/05/14 10:43,active,"('12402','41772.4451388889','2108','italian','41772.4465277778','active'),"
12403,13/05/14 3:05,10150,english,13/05/14 3:07,active,"('12403','41772.1284722222','10150','english','41772.1298611111','active'),"
12404,13/05/14 17:59,5987,english,13/05/14 18:01,active,"('12404','41772.7493055556','5987','english','41772.7506944444','active'),"
12406,13/05/14 8:45,97,russian,13/05/14 8:47,active,"('12406','41772.3645833333','97','russian','41772.3659722222','active'),"
12407,13/05/14 17:17,13,french,13/05/14 17:18,active,"('12407','41772.7201388889','13','french','41772.7208333333','active'),"
12408,13/05/14 15:01,7388,english,13/05/14 15:02,active,"('12408','41772.6256944444','7388','english','41772.6263888889','active'),"
12411,13/05/14 18:01,10,english,13/05/14 18:02,active,"('12411','41772.7506944444','10','english','41772.7513888889','active'),"
12417,13/05/14 16:34,2,english,13/05/14 16:35,active,"('12417','41772.6902777778','2','english','41772.6909722222','active'),"
12420,13/05/14 15:49,479,english,13/05/14 15:50,active,"('12420','41772.6590277778','479','english','41772.6597222222','active'),"
12421,14/05/14 17:05,3615,japanese,14/05/14 17:07,active,"('12421','41773.7118055556','3615','japanese','41773.7131944444','active'),"
12425,14/05/14 0:38,46,english,14/05/14 0:39,active,"('12425','41773.0263888889','46','english','41773.0270833333','active'),"
12429,14/05/14 15:47,6832,english,14/05/14 15:49,active,"('12429','41773.6576388889','6832','english','41773.6590277778','active'),"
12432,14/05/14 12:28,8512,korean,14/05/14 12:29,active,"('12432','41773.5194444444','8512','korean','41773.5201388889','active'),"
12434,14/05/14 10:25,10848,german,14/05/14 10:26,active,"('12434','41773.4340277778','10848','german','41773.4347222222','active'),"
12436,14/05/14 10:20,9,french,14/05/14 10:22,active,"('12436','41773.4305555556','9','french','41773.4319444444','active'),"
12438,14/05/14 23:20,4147,french,14/05/14 23:21,active,"('12438','41773.9722222222','4147','french','41773.9729166667','active'),"
12439,14/05/14 7:58,4933,english,14/05/14 7:59,active,"('12439','41773.3319444444','4933','english','41773.3326388889','active'),"
12440,14/05/14 10:50,9269,english,14/05/14 10:52,active,"('12440','41773.4513888889','9269','english','41773.4527777778','active'),"
12441,14/05/14 16:40,1,portugese,14/05/14 16:42,active,"('12441','41773.6944444444','1','portugese','41773.6958333333','active'),"
12443,14/05/14 11:57,65,japanese,14/05/14 11:58,active,"('12443','41773.4979166667','65','japanese','41773.4986111111','active'),"
12445,14/05/14 18:02,965,english,14/05/14 18:03,active,"('12445','41773.7513888889','965','english','41773.7520833333','active'),"
12447,14/05/14 13:52,4170,english,14/05/14 13:53,active,"('12447','41773.5777777778','4170','english','41773.5784722222','active'),"
12448,14/05/14 7:55,9867,english,14/05/14 7:57,active,"('12448','41773.3298611111','9867','english','41773.33125','active'),"
12449,14/05/14 10:38,11731,italian,14/05/14 10:40,active,"('12449','41773.4430555556','11731','italian','41773.4444444444','active'),"
